time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message
14.3333,30.0,0.64,1.3599999999999999,185.73171858618497,6.63327566379232,28.956716165459227,50.96382045120825,27.314148347774825,1.5696856698972144,0.4204559743074957,137.44528310943778,4.9087601110513495,5.379786236464635,5.202253290661302,0.1775329458033328,10.379786236464636,17.17962184625094,17.17962184625094,2.444133740676751,51.409952699727576,45.73273845921996,7.312214007327631,63.96516032265153,0.23356853542575035,0.0,warning,low,low,0.15420357748436686,False,False,
14.4167,30.0,0.64,1.3599999999999999,185.76280084563732,6.634385744487047,28.95021447585169,50.952377477498985,27.31390407645051,1.569333226306969,0.4203741694792013,137.4221317371385,4.907933276326375,5.378928165725699,5.201423536256751,0.17750462946894796,10.3789281657257,17.17996255193775,17.17996255193775,2.445066685232788,51.390336614903795,45.71546496984256,7.312345862381301,63.965803875705724,0.23304082192130493,0.0,warning,low,low,0.15423190208134213,False,False,
14.5,30.0,0.64,1.3599999999999999,185.79379969682603,6.635492846315215,28.943732107744342,50.940968509630046,27.313660485023597,1.5689818300966056,0.4202925870233173,137.39904169851187,4.9071086320897095,5.378072346489116,5.200595959054975,0.17747638743414118,10.378072346489116,17.18030230752634,17.18030230752634,2.445997290435515,51.370784624878816,45.69824790039722,7.312477346939503,63.96644574013316,0.23251449309080635,0.0,warning,low,low,0.1542601478404924,False,False,
14.5833,30.0,0.64,1.3599999999999999,185.82471533791178,6.636596976353992,28.937269003718217,50.92959344654407,27.31341757171996,1.5686314781535575,0.42021122639572855,137.37601285299883,4.906286173321386,5.3772187737265,5.199770554193525,0.17744821953297496,10.3772187737265,17.180641115510372,17.180641115510372,2.446925560943755,51.351296502676185,45.681087051189586,7.312608461984487,63.96708591970513,0.23198954584179737,0.0,warning,low,low,0.15428831496753775,False,False,
14.6667,30.0,0.64,1.3599999999999999,185.85554796673205,6.637698141669001,28.930825106524964,50.918252187483944,27.313175334769483,1.5682821673745058,0.42013008705329913,137.35304506023297,4.90546589500832,5.37636744241548,5.19894731681577,0.17742012559971077,10.37636744241548,17.18097897837773,17.18097897837773,2.4478515014138487,51.331872022230314,45.66398222332623,7.312739208496225,63.96772441818839,0.2314659770855204,0.0,warning,low,low,0.15431640366773217,False,False,
14.75,30.0,0.64,1.3599999999999999,185.88629778080065,6.638796349314309,28.92440035908637,50.90694463199202,27.312933772406083,1.5679338946653545,0.42004916845387286,137.33013818004085,4.904647792144316,5.37551834753971,5.1981262420709,0.1773921054688108,10.37551834753971,17.181315898610524,17.181315898610524,2.448775116499622,51.312510958382,45.64693321871073,7.312869587452411,63.968361239345214,0.23094378373692187,0.0,warning,low,low,0.15434441414586253,False,False,
14.8333,30.0,0.64,1.3599999999999999,185.9169649773072,6.6398916063324,28.91799470449385,50.89567067990918,27.312692882867704,1.567586656941203,0.41996847005627375,137.3072920724427,4.903831859730096,5.374671484088905,5.197307325113971,0.1773641589749344,10.374671484088905,17.181651878685088,17.181651878685088,2.449696410852333,51.293213086874346,45.62993984004008,7.312999599828465,63.96899638693332,0.23042296271467666,0.0,warning,low,low,0.1543723466062497,False,False,
14.9167,30.0,0.64,1.3599999999999999,185.94754975311696,6.640983919754177,28.911608086007934,50.88443023137397,27.31245266439629,1.5672404511263185,0.4198879913203065,137.28450659765292,4.903018092773318,5.373826847058871,5.196490561105929,0.1773362859529426,10.373826847058872,17.181986921072024,17.181986921072024,2.4506153891206344,51.27397818434845,45.61300189080091,7.313129246597535,63.969629864705844,0.2299035109412058,0.0,warning,low,low,0.1544002012527496,False,False,
15.0,30.0,0.64,1.3599999999999999,185.97805230477047,6.642073296598945,28.905240447057764,50.87322318682167,27.312213115237782,1.5668952741541076,0.41980773170675634,137.26178161608087,4.902206486288603,5.37298443145153,5.19567594521363,0.17730848623790063,10.372984431451531,17.18232102823619,17.18232102823619,2.4515320559505356,51.254806028339075,45.596119175265635,7.313258528730507,63.970261676411354,0.2293854253426911,0.0,warning,low,low,0.15442797828875462,False,False,
15.0833,30.0,0.64,1.3599999999999999,186.00847282848326,6.643159743874402,28.8988917312406,50.86204944698346,27.311974233642122,1.566551122967091,0.4197276906773899,137.2391169883311,4.901397035297539,5.372144232274945,5.194863472609871,0.17728075966507362,10.372144232274945,17.18265420263671,17.18265420263671,2.452446415985356,51.23569639727056,45.57929149848893,7.313387447196,63.97089182579379,0.22886870284909094,0.0,warning,low,low,0.1544556779171941,False,False,
