time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
10.5833,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.20123463343513,98.78711127625651,19.227111788342352,2.469677781906413,0.5363651034394556,218.67457898777315,8.746983159510926,12.432216270464997,10.791163722763617,1.6410525477013795,15.432216270464997,24.533947301440996,57.2016428293036,1.3618896269918341,87.13077598079943,67.78426055634763,7.140786908078394,54.610002142562344,0.0,0.0,warning,warning,warning,1.3025703240946516,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.746983159510926,19.346515424451795,32.667695527862605
10.6667,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.19127911437329,98.76202336822068,19.229203306355675,2.469050584205517,0.5362802348523865,218.59988191586876,8.74399527663475,12.426617785607034,10.786304237906906,1.6403135477001278,15.426617785607034,24.52735884138227,57.186758103360006,1.3623340754669084,87.10235039766673,67.76409715377616,7.14088561888811,54.6159778007807,0.0,0.0,warning,warning,warning,1.300468734216107,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.74399527663475,19.338253243890563,32.65939926197774
10.75,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.18135318078462,98.73701001557723,19.231288572787026,2.468425250389431,0.5361955889178047,218.52540811474915,8.741016324589966,12.421037246996327,10.781460330392813,1.6395769166035148,15.421037246996327,24.52079150099007,57.17191915164392,1.3627772337750066,87.0740257901836,67.74400478701637,7.140984020821893,54.62193443954683,0.0,0.0,warning,warning,warning,1.2983740436583344,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.741016324589966,19.330021003167232,32.65112765065385
10.8333,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.171456744748035,98.71207099676505,19.233367606403977,2.4678017749191263,0.5361111651351277,218.4511569141436,8.738046276565745,12.41547459314503,10.776631946849886,1.638842646295144,15.41547459314503,24.51424520790371,57.15712582852707,1.3632191056190277,87.04580174301198,67.72398316719489,7.141082114906515,54.6278721234585,0.0,0.0,warning,warning,warning,1.2962862274063065,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.738046276565745,19.32181857581709,32.64288062062336
10.9167,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.1615897186037,98.68720609088132,19.23544042591743,2.467180152272033,0.5360269630044232,218.37712764580613,8.735085105832246,12.409929762800054,10.771819034110447,1.6381107286896075,15.409929762800054,24.507719890038764,57.14237798887518,1.363659694691241,87.01767784290749,67.70403200687761,7.141179902164902,54.63379091686819,0.0,0.0,warning,warning,warning,1.2942052605523382,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.735085105832246,19.313645836029878,32.63465809883642
11.0,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.151752014952294,98.66241507767977,19.237507049981733,2.4665603769419944,0.5359429820264121,218.30331964350955,8.732132785740383,12.404402694942085,10.76702153920973,1.6373811557323545,15.404402694942085,24.501215475585937,57.12767548804619,1.3640990046733164,86.98965367870647,67.68415102006091,7.141277383616141,54.63969088388397,0.0,0.0,warning,warning,warning,1.2921311182955886,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.732132785740383,19.305502658645565,32.62646001246025
11.0833,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.14194354665424,98.63769773756867,19.239567497194887,2.465942443439217,0.5358592217024705,218.22973224303973,8.729189289721589,12.398893328784535,10.762239409384977,1.6366539193995582,15.398893328784535,24.49473189300979,57.11301818188832,1.3645370392363558,86.96172884131296,67.66433992216268,7.141374560275511,54.6455720883708,0.0,0.0,warning,warning,warning,1.2900637759414098,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.729189289721589,19.29738891915028,32.61828628887854
11.1667,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.13216422682889,98.61305385160881,19.24162178609871,2.4653263462902206,0.5357756815346308,218.15636478218877,8.726254591287551,12.39340160377248,10.757472592074512,1.635929011697968,15.39340160377248,24.48826907104753,57.09840592673828,1.36497380204093,86.93390292368541,67.64459843001329,7.141471433154493,54.651434593951514,0.0,0.0,warning,warning,warning,1.288003208900805,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.726254591287551,19.28930449367212,32.610136855690754
11.25,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.12241396885383,98.58848320151164,19.243669935179014,2.464712080037791,0.5356923610255848,218.0832166007494,8.723328664029976,12.387927459581668,10.752721034916888,1.63520642466478,15.387927459581668,24.48182693870782,57.08383857941934,1.365409296737104,86.90617552082426,67.62492626184722,7.141568003260787,54.65727846400791,0.0,0.0,warning,warning,warning,1.2859493926898735,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.723328664029976,19.28124925897704,32.602011640711524
11.3333,26.0,0.7692307692307692,1.5384615384615383,175.0,7.0,39.112692686364014,98.56398556963731,19.24571196286575,2.464099639240933,0.5356092596786853,218.01028704050887,8.720411481620355,12.382470836117504,10.747984685749993,1.6344861503675112,15.382470836117504,24.475405425269585,57.0693159972396,1.3658435269644758,86.87854622975878,67.60532313729392,7.141664271598331,54.663103761681825,0.0,0.0,warning,warning,warning,1.2839023029292276,False,False,,high_rr_dynamic_hyperinflation,High respiratory rate,15.720411481620355,19.27322309246486,32.593910571970014
