time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
3.0833,14.0,1.0714285714285714,3.2142857142857144,115.03741061881587,6.390967256600882,77.32351381349723,173.97790608036877,14.32304016852849,2.661861963029642,0.2989338905498374,53.96937249936263,2.9982984721868124,4.148998747438961,3.4644139541115324,0.6845847933274287,7.148998747438961,15.180632343746504,19.0,0.7061908278876529,98.98599251011626,20.123148872859446,7.102955845378519,56.363518891089306,0.0,0.0,low,low,warning,1.2675789994464952,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.389265728787695,78.86284363725682,3.8193676562534957
3.1667,14.0,1.0714285714285714,3.2142857142857144,115.12017669619996,6.395565372011109,77.25961144531274,173.83412575195368,14.32193239572683,2.659662124004891,0.2986354748454252,53.93128969465061,2.9961827608139227,4.146391749276109,3.462237110645551,0.6841546386305581,7.146391749276109,15.184425550535208,19.0,0.7074341840731228,98.8120189464503,20.08881169464729,7.103467034180927,56.37516435031033,0.0,0.0,low,low,warning,1.259541193384449,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.391748132825033,78.723207251803,3.8155744494647923
3.25,14.0,1.0714285714285714,3.2142857142857144,115.2027047133844,6.400150261854689,77.19595994522524,173.6909098767568,14.32082816047526,2.657470921114379,0.29833803639479867,53.893302259042,2.994072347724556,4.143790657001453,3.4600651985962134,0.6837254584052399,7.143790657001453,15.188207042873456,19.0,0.7086748759966732,98.63902667875608,20.054668068804556,7.103976528547619,56.38677377291828,0.0,0.0,low,low,warning,1.2515415909644592,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.394222609579245,78.58435860995152,3.811792957126544
3.3333,14.0,1.0714285714285714,3.2142857142857144,115.284995616327,6.404721978684833,77.13255788083009,173.5482552318677,14.319727446044777,2.6552883050475757,0.29804157074868665,53.85540992136262,2.991967217853479,4.1411954578950665,3.4578982073423803,0.6832972505526862,7.1411954578950665,15.191976874699868,19.0,0.7099129107781791,98.46700762685812,20.020716400336127,7.104484336650318,56.39834731792909,0.0,0.0,low,low,warning,1.2435799122940416,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.396689196538311,78.44629122652199,3.8080231253001315
3.4167,14.0,1.0714285714285714,3.2142857142857144,115.3670503529437,6.409280575163539,77.0694038253501,173.4061586070377,14.318630235724804,2.6531142266876766,0.29774607345939746,53.8176124077364,2.9898673559853552,4.138606138999166,3.455736126064304,0.6828700129348624,7.138606138999166,15.195735099917812,19.0,0.711148295619364,98.2959537843215,19.986955108825747,7.104990466649497,56.409885144379224,0.0,0.0,low,low,warning,1.2356558796550634,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.399147931148894,78.30899867549576,3.804264900082188
3.5,14.0,1.0714285714285714,3.2142857142857144,115.44886987309289,6.413826104060716,77.006496357595,173.26461680458874,14.317536512823045,2.650948637110208,0.29745154008084534,53.77990944160778,2.987772746755988,4.136022687119902,3.453578943745118,0.6824437433747841,7.136022687119902,15.199481772395835,19.0,0.7123810378035244,98.12585721755181,19.953382628257696,7.105494926694458,56.42138741132534,0.0,0.0,low,low,warning,1.227769217477589,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.401598850816704,78.17247458929411,3.800518227604165
3.5833,14.0,1.0714285714285714,3.2142857142857144,115.53045512855991,6.418358618253328,76.94383406192162,173.12362663932365,14.316446260665291,2.6487914875816516,0.2971579661685778,53.74230074376445,2.985683374653581,4.13344508882919,3.4514266491723737,0.6820184396568165,7.13344508882919,15.203216945968208,19.0,0.7136111446952512,97.95671006490824,19.919997406841066,7.105997724923389,56.43285427784363,0.0,0.0,low,low,warning,1.2199196523141869,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.404041992906908,78.03671265806717,3.796783054031792
3.6667,14.0,1.0714285714285714,3.2142857142857144,115.6118070730415,6.422878170724528,76.88141552819417,172.98318493843686,14.315359462595262,2.646642729558084,0.29686534727980257,53.704786032359685,2.9835992240199825,4.130873330466502,3.4492792309395295,0.6815940995269729,7.130873330466502,15.206940674435383,19.0,0.714838623740151,97.78850453582969,19.88679790683662,7.106498869463435,56.444285903029474,0.0,0.0,low,low,warning,1.2121069128145263,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.40647739474451,77.90170662899307,3.7930593255646166
3.75,14.0,1.0714285714285714,3.2142857142857144,115.69292666213036,6.427384814562798,76.81923935174495,172.84328854142615,14.314276101974434,2.64450231468382,0.2965736789734138,53.66736502293446,2.9815202790519146,4.128307398140649,3.4471366774474417,0.6811707206932072,7.128307398140649,15.21065301156446,19.0,0.7160634824645665,97.62123290997326,19.853782604386037,7.106998368430762,56.455682445996864,0.0,0.0,low,low,warning,1.2043307297003776,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.408905093614713,77.76745030558722,3.7893469884355397
3.8333,14.0,1.0714285714285714,3.2142857142857144,115.77381485329946,6.431878602961081,76.75730413333571,172.70393430000536,14.31319616218188,2.642370194790082,0.2962829568100198,53.63003742843979,2.9794465238022108,4.125747277731568,3.4449989769058593,0.6807483008257087,7.125747277731568,15.214354011089654,19.0,0.717285728475292,97.45488753636609,19.820949989343973,7.107496229930625,56.46704406587791,0.0,0.0,low,low,warning,1.1965908357409965,False,False,,silent_chest_low_etco2,Silent chest / EtCO2 pitfall,9.411325126763291,77.63393754702211,3.785645988910346
