time_min,rr_bpm,ti_s,te_s,vt_ml,vt_ml_kg,raw_insp_cmH2O_s_L,raw_exp_cmH2O_s_L,crs_ml_cmH2O,tau_exp_s,expiratory_residual_fraction,trapped_volume_ml,trapped_volume_ml_kg,autopeep_cmH2O,measured_autopeep_cmH2O,occult_autopeep_cmH2O,total_peep_cmH2O,pplat_cmH2O,ppeak_cmH2O,alveolar_ventilation_l_min,paco2_mmHg,etco2_mmHg,ph,map_mmHg,trigger_work_index,external_peep_excess_cmH2O,barotrauma_risk,hemodynamic_risk,ventilation_risk,global_risk_score,unsafe_physiology,simulation_terminated,safety_message,scenario_id,scenario_label,vei_proxy_ml_kg,paco2_etco2_gap_mmHg,pip_minus_pplat_cmH2O
1.0833,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.313539482182584,132.47791055011123,18.662269075266902,2.583319255727169,0.26521985047513047,63.357643073859826,2.534305722954393,3.7110676809195895,3.2212067470382038,0.48986093388138574,6.711067680919589,15.418476160811307,62.73201564299389,1.1897310197086457,75.25755697445514,61.17270016294757,7.186067880232704,61.965921083498976,0.0,0.0,low,low,warning,1.0909514893024952,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.034305722954393,14.08485681150757,47.313539482182584
1.1667,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.297232987567675,132.43225236518947,18.663131161234155,2.5824289211211946,0.26509852090277514,63.318170273161314,2.5327268109264525,3.7085843132573753,3.2190511839074016,0.4895331293499736,6.708584313257376,15.415590581183867,62.712823568751546,1.1899864860132832,75.24140068175578,61.160315015622636,7.186135632841157,61.9690031561978,0.0,0.0,low,low,warning,1.090083365288936,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.032726810926452,14.081085666133141,47.29723298756768
1.25,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.280974952039244,132.38672986570987,18.663990600105496,2.5815412323813423,0.26497752389103557,63.27881867648836,2.5311527470595347,3.706108799308104,3.216902437799434,0.4892063615086699,6.7061087993081046,15.412714127274862,62.693689079314105,1.1902413006089272,75.22529251353762,61.14796630281182,7.186203202081103,61.97207603797877,0.0,0.0,low,low,warning,1.0892177164716017,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.031152747059535,14.077326210725808,47.280974952039244
1.3333,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.26476523158822,132.341342648447,18.66484739993188,2.580656181644717,0.26485685862071057,63.23958791520703,2.529583516608281,3.70364111374696,3.214760486732361,0.4888806270145989,6.70364111374696,15.409846769657818,62.67461200124604,1.1904954648821835,75.20923232484627,61.13565391725172,7.186270588404073,61.9751397559631,0.0,0.0,low,low,warning,1.0883545359997397,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.02958351660828,14.073578407594546,47.26476523158822
1.4167,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.24860368263349,132.29609031137375,18.665701568932473,2.579773761071788,0.2647365242740281,63.20047761298193,2.5280191045192772,3.7011812307803167,3.212625308317315,0.48855592246300183,6.701181230780317,15.406988478361512,62.655592160995,1.1907489802385411,75.19321996989099,61.1233777511189,7.186337792266122,61.97819433770495,0.0,0.0,low,low,warning,1.0874938169715829,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.028019104519277,14.069842218772088,47.24860368263349
1.5,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.232490162020625,132.25097245365774,18.666553115341326,2.578893962846326,0.2646165200346474,63.16148739279647,2.5264594957118587,3.698729124587376,3.2104968801418425,0.4882322444455336,6.698729124587376,15.404139223383144,62.636629385403765,1.1910018480859674,75.17725530308095,61.11113769673922,7.186404814123472,61.981239810781965,0.0,0.0,low,low,warning,1.0866355524900522,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.026459495711858,14.066117606341734,47.232490162020625
1.5833,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.21642452702066,132.20598867565786,18.667402047374818,2.578016779175328,0.26449684508765975,63.12261687844237,2.524904675137695,3.6962847694137784,3.2083751798511595,0.4879095895626189,6.696284769413778,15.401298974797129,62.61772350181779,1.1912540698314185,75.16133817924401,61.09893364673771,7.186471654431595,61.98427620270837,0.0,0.0,low,low,warning,1.0857797356745444,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.024904675137694,14.0624045325063,47.21642452702066
1.6667,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.20040663532875,132.1611385789205,18.668248373224845,2.5771422022889494,0.26437749861959003,63.083865694833094,2.523354627793324,3.693848139591204,3.206260185165165,0.4875879544260391,6.6938481395912035,15.398467702777836,62.59887433810658,1.1915056468801,75.1454684536715,61.0867654940692,7.186538313645015,61.98730354091687,0.0,0.0,low,low,warning,1.08492635966338,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.023354627793324,14.0587029596023,47.20040663532875
1.75,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.18443634506294,132.11642176617622,18.66909210105741,2.576270224440436,0.2642584798183985,63.04523346806741,2.5218093387226963,3.691419209541274,3.2041518738818255,0.48726733565944835,6.691419209541274,15.395645377604158,62.5800817226671,1.1917565806353039,75.12964598212653,61.07463313202406,7.1866047922172696,61.99032185275489,0.0,0.0,low,low,warning,1.0840754176142846,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.021809338722697,14.055012850102472,47.18443634506295
1.8333,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.16851351476294,132.07183784133622,18.669933239012398,2.5754008379060562,0.26413978787348164,63.00671982543971,2.520268793017588,3.688997953776086,3.202050223877643,0.48694772989844326,6.688997953776086,15.392831969660115,62.56134548442306,1.1920068724983766,75.11387062084405,61.06253645422819,7.1866710906009015,61.99333116548416,0.0,0.0,low,low,warning,1.0832269027044223,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.020268793017589,14.051334166615867,47.16851351476294
1.9167,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.152638003388844,132.02738640948877,18.670771795203606,2.574534034985031,0.26402142197567413,62.968324395439296,2.518732975817572,3.686584346898067,3.199955213107522,0.48662913379054507,6.6865843468980675,15.390027449434683,62.54266545282353,1.192256523868708,75.0981422265296,61.050475354642245,7.18673720924746,61.996331506280725,0.0,0.0,low,low,warning,1.0823808081303716,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.018732975817572,14.047666871887358,47.152638003388844
2.0,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.13680967031986,131.98306707689562,18.67160777771881,2.5736698079994644,0.263903381317249,62.930046807746834,2.5172018723098732,3.684178363599639,3.197866819604487,0.4863115439951522,6.684178363599639,15.387231787521408,62.52404145784127,1.192505536143732,75.08246065635728,61.03844972756019,7.186803148607504,61.99932290223534,0.0,0.0,low,low,warning,1.0815371271080403,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.017201872309872,14.044010928797093,47.13680967031986
2.0833,14.0,0.8571428571428571,3.4285714285714284,162.5,6.5,47.12102837535312,131.93887945098874,18.672441194619832,2.5728081492942803,0.26378566509192036,62.891886693231,2.51567546772924,3.68177997866291,3.1957850214794057,0.4859949571835043,6.6817799786629095,15.38444495461805,62.50547332997117,1.1927539107189213,75.06682576796824,61.02645946760831,7.186868909130602,62.00230538035366,0.0,0.0,low,low,warning,1.0806958528726223,False,False,,safe_controlled_hypoventilation,Controlled hypoventilation,9.01567546772924,14.040366300359928,47.12102837535312
